<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ADOCR,20231128,0.1,0.1,0.1,0.1,6000
ADP,20231128,229.41,230.29,228.43,228.99,1162300
ADPT,20231128,4.32,4.49,4.22,4.37,709300
ADSE,20231128,6.56,6.56,6.442,6.5,6100
ADSEW,20231128,0.84,0.84,0.75,0.75,600
ADSK,20231128,201.8,207.65,201.8,207.37,1573200
ADTH,20231128,1.41,1.43,1.33,1.4,67000
ADTN,20231128,5.31,5.465,5.145,5.35,1149900
ADTX,20231128,3.48,3.56,3.31,3.5,34000
ADUS,20231128,89.02,89.29,88.63,89.16,42100
ADV,20231128,2.69,2.74,2.68,2.7,739700
ADVM,20231128,0.85,0.8942,0.81,0.8192,209300
ADVWW,20231128,0.1454,0.15,0.1308,0.1308,10000
ADXN,20231128,5.16,5.76,5.16,5.69,5000
AEAE,20231128,10.77,10.77,10.77,10.77,300
AEAEW,20231128,0.0361,0.0362,0.036,0.0362,70800
AEHL,20231128,2.245,2.57,2.245,2.52,27000
AEHR,20231128,23.76,23.76,22.73,23.16,1370000
AEI,20231128,1.2,1.2,1.12,1.14,17500
AEIS,20231128,95.82,97.72,95.47,97,289000
AEMD,20231128,1.7,1.72,1.62,1.72,8500
AENT,20231128,0.9417,1.12,0.8801,0.99,37200
AEP,20231128,78.5,80.21,78.18,79.73,3412100
AERT,20231128,2.3,2.46,2.3,2.3,72400
AERTW,20231128,0.07,0.07,0.07,0.07,200
AEY,20231128,2.85,3.16,2.79,2.91,8800
AEYE,20231128,4.06,4.275,4.04,4.1,14400
AEZS,20231128,2.16,2.24,1.96,2.09,33100
AFARW,20231128,0.0157,0.0168,0.0152,0.0152,2200
AFCG,20231128,11.59,11.59,11.3,11.32,101700
AFIB,20231128,0.25,0.269,0.24,0.2631,635300
AFMD,20231128,0.43,0.524,0.421,0.524,931300
AFRI,20231128,10.97,11.09,10.94,10.95,10000
AFRIW,20231128,1.26,1.36,1.26,1.36,12300
AFRM,20231128,29.87,33.05,28.83,32.75,44305900
AFYA,20231128,20.24,20.53,20.02,20.22,207500
AGAE,20231128,0.84,0.8848,0.84,0.8777,28600
AGBA,20231128,0.467,0.48,0.467,0.467,20400
AGEN,20231128,0.66,0.72,0.63,0.7,19825500
AGFY,20231128,1.51,1.58,1.42,1.52,4600
AGIO,20231128,21.53,22.23,21.29,22.2,254600
AGMH,20231128,1.7401,1.7532,1.69,1.7,900
AGNC,20231128,8.72,8.93,8.62,8.84,17812400
AGNCL,20231128,20.95,21.0985,20.9,21.02,22600
AGNCM,20231128,23.71,23.85,23.5854,23.5854,9000
AGNCN,20231128,25.12,25.21,25.08,25.2,53100
AGNCO,20231128,22.87,23.05,22.87,22.98,11200
AGNCP,20231128,21.18,21.4199,21.09,21.29,44600
AGNG,20231128,26.52,26.57,26.5104,26.5104,1200
AGRI,20231128,0.9075,0.9075,0.811,0.8342,97300
AGRIW,20231128,0.005,0.005,0.0049,0.005,3200
AGRX,20231128,2.08,2.11,2,2.11,12700
AGYS,20231128,89.32,89.48,84.42,85.86,217000
AGZD,20231128,22.35,22.43,22.282,22.31,89700
AHCO,20231128,8.7,8.84,8.52,8.8,575900
AHG,20231128,1.03,1.04,0.92,0.97,12500
AHI,20231128,2.05,2.28,1.97,2.02,51600
AIA,20231128,58.08,58.23,57.88,58.14,25500
AIB,20231128,11.28,11.28,11.28,11.28,300
AIBBR,20231128,0.0901,0.12,0.0901,0.12,1500
AIBBU,20231128,12,12,11.36,11.36,400
AIH,20231128,0.8,0.8,0.6017,0.6951,15800
AIHS,20231128,0.3201,0.35,0.315,0.3201,6800
AIMAW,20231128,0.02,0.02,0.02,0.02,1000
AIMBU,20231128,10.84,10.84,10.84,10.84,200
AIMD,20231128,0.6,0.6,0.595,0.5989,66400
AIMDW,20231128,0.33,0.3693,0.33,0.3325,1600
AIP,20231128,5.5,5.5,5.24,5.37,134700
AIQ,20231128,29.52,29.64,29.43,29.6,380500
AIRE,20231128,3.62,3.71,3.02,3.25,1259300
AIRG,20231128,2.44,2.4899,2.4101,2.44,49800
AIRR,20231128,51.03,51.03,50.19,50.25,34500
AIRS,20231128,5.55,5.58,5.46,5.5,34800
AIRT,20231128,17.55,17.55,15.92,17.03,15800
AITRU,20231128,10.17,10.17,10.17,10.17,1000
AIXI,20231128,2.28,2.74,2.28,2.64,240700
AKAM,20231128,113.3,114.67,113.3,114.65,1502300
AKAN,20231128,0.43,0.438,0.42,0.4287,17100
AKBA,20231128,0.99,0.9998,0.9515,0.96,558300
AKLI,20231128,0.5,0.5,0.47,0.47,9800
AKRO,20231128,15.86,16.55,15.62,16.52,676200
AKTS,20231128,0.65,0.6588,0.59,0.61,668000
AKTX,20231128,2.9,2.92,2.85,2.9,7000
AKYA,20231128,4.55,4.6171,4.33,4.34,49000
ALAR,20231128,5.6,5.62,4.67,4.77,88800
ALBT,20231128,0.49,0.57,0.49,0.519,15600
ALCO,20231128,27.77,28.28,27.64,28.07,12500
ALCY,20231128,10.42,10.42,10.42,10.42,200
ALCYU,20231128,10.46,10.46,10.45,10.45,3000
ALCYW,20231128,0.1915,0.2,0.1915,0.2,3800
ALDX,20231128,2.52,2.73,2.47,2.7,1442700
ALEC,20231128,4.94,5.21,4.78,5.16,552000
ALGM,20231128,27.44,27.69,27.11,27.33,997300
ALGN,20231128,216.75,216.75,212.56,214.14,700500
ALGS,20231128,0.71,0.73,0.6948,0.7,67400
ALGT,20231128,67.95,68.39,67.15,68.03,202400
ALHC,20231128,7.59,7.65,7.42,7.56,348200
ALIM,20231128,3.39,3.56,3.35,3.41,29900
ALKS,20231128,24.28,24.28,22.22,23.55,2885700
ALKT,20231128,22.45,22.71,22.4,22.64,250400
ALLK,20231128,1.84,1.9,1.72,1.82,703000
ALLO,20231128,2.56,2.64,2.45,2.58,1914800
ALLR,20231128,0.501,0.52,0.4933,0.515,100800
ALLT,20231128,1.35,1.35,1.2769,1.31,51400
ALNT,20231128,26.18,26.3,25.12,25.19,48300
ALNY,20231128,158.09,161.78,156.52,161.36,380800
ALPN,20231128,14.91,15.27,14.575,15.07,186200
ALPP,20231128,0.8972,0.95,0.8456,0.8879,54300
ALRM,20231128,55.57,55.57,54.79,55.21,251100
ALRN,20231128,1.76,1.91,1.76,1.9,29600
ALRS,20231128,18.57,18.67,18.12,18.12,11600
ALSAW,20231128,0.0057,0.0065,0.0056,0.0065,63200
ALT,20231128,3.02,3.13,2.89,3.11,1399000
ALTI,20231128,8.2,8.45,7.9462,8.09,17400
ALTO,20231128,2.41,2.43,2.36,2.4,681700
ALTR,20231128,71.28,72.32,71.12,71.57,112700
ALTU,20231128,10.29,10.31,10.29,10.3001,45000
ALTUW,20231128,0.0259,0.0259,0.0259,0.0259,3800
ALTY,20231128,10.99,11.01,10.9497,11,5300
ALVO,20231128,9.96,9.96,9.09,9.8,192300
ALVR,20231128,1.52,1.63,1.51,1.63,1163300
ALXO,20231128,8.83,9.18,8.57,8.99,199500
ALYA,20231128,1.15,1.16,1.09,1.13,66900
ALZN,20231128,0.97,1.08,0.97,1.07,127900
AMAL,20231128,20.57,20.7,20.39,20.47,75300
AMAM,20231128,9.47,10.06,9.3,10.02,660400
AMAT,20231128,149.36,149.99,146.51,148.06,5799500
AMBA,20231128,55.25,56.16,54.76,55.28,415200
AMCX,20231128,15.16,15.285,14.59,15.26,260400
AMD,20231128,121.98,122.54,120.79,122.01,32046800
AMDS,20231128,21.6,21.6,21.51,21.51,100
AMED,20231128,94,94.3,93.82,94.01,154400
AMEH,20231128,34,34.23,33.3265,33.69,87000
AMGN,20231128,264.36,266.6,263.65,265.52,1753500
AMID,20231128,27.52,27.52,27.41,27.47,2600
AMKR,20231128,27.8,28.08,27.55,27.75,1076100
AMLI,20231128,1.12,1.13,1.09,1.12,250800
AMLX,20231128,12.87,13.02,12.66,12.91,871500
AMNB,20231128,40.825,41.5,40.825,41.04,10100
AMPG,20231128,1.51,1.6,1.51,1.55,8300
AMPH,20231128,56.53,56.61,54.38,54.41,282800
AMPL,20231128,10.55,10.55,10.34,10.42,351800
AMRK,20231128,28.11,29.13,27.74,28.62,291900
AMRN,20231128,0.7538,0.7698,0.73,0.7444,1100200
AMSC,20231128,8.8,8.92,8.56,8.84,309900
AMSF,20231128,52.23,52.91,52.02,52.06,129500
AMST,20231128,1.97,2.02,1.92,1.93,33000
AMSWA,20231128,9.93,10.1,9.9,9.92,154200
AMTI,20231128,0.1642,0.1998,0.16,0.1793,416900
AMTX,20231128,4.61,4.71,4.32,4.5,418000
AMWD,20231128,74.11,74.11,71.99,72.26,82600
AMZD,20231128,18.1,18.29,18.0566,18.13,25600
AMZN,20231128,146.98,147.6,145.53,147.03,42711000
AMZU,20231128,26.59,26.73,26.19,26.57,140600
ANAB,20231128,13.9,14.24,13.36,13.85,179900
ANDE,20231128,50.61,50.69,49.74,49.74,127800
ANEB,20231128,2.3117,2.3117,2.04,2.15,3700
ANGH,20231128,2.26,2.27,2.05,2.11,354400
ANGHW,20231128,0.07,0.07,0.06,0.06,19200
ANGI,20231128,2.12,2.24,2.06,2.23,956100
ANGL,20231128,27.86,28.02,27.85,28.01,1551700
ANGO,20231128,6.73,6.79,6.68,6.74,433100
ANIK,20231128,21.45,22.11,21.24,22.08,83800
ANIP,20231128,51.07,51.495,49.72,50.32,142400
ANIX,20231128,3.15,3.44,3.06,3.34,45000
ANL,20231128,10.6,10.6,10.44,10.563,1100
ANNX,20231128,2.677,2.7,2.545,2.57,195500
ANSCU,20231128,10.09,10.09,10.09,10.09,3400
ANSS,20231128,295.95,297.39,292.555,294.62,473800
ANTE,20231128,0.6916,0.7,0.6002,0.6002,6600
ANTX,20231128,16.2,16.2,14.27,14.96,93700
ANY,20231128,0.78,0.78,0.7,0.735,241400
AOGO,20231128,10.7,10.705,10.6999,10.7,12700
AOGOW,20231128,0.017,0.017,0.017,0.017,500
AONC,20231128,8.19,8.38,7.5,7.63,35700
AONCW,20231128,0.2091,0.2558,0.1625,0.2194,1500
AOSL,20231128,21.63,21.81,21.21,21.5,107900
AOTG,20231128,31.2,31.5087,31.2,31.5087,300
AOUT,20231128,8.25,8.5,8.23,8.49,38300
APA,20231128,36.43,36.74,36.12,36.38,3073100
APACW,20231128,0.025,0.025,0.025,0.025,1400
APCX,20231128,1.61,1.69,1.59,1.6,88700
APCXW,20231128,0.32,0.35,0.32,0.35,20000
APDN,20231128,0.9,0.9433,0.88,0.898,43400
APEI,20231128,7.17,7.5,6.71,7.34,103600
APGE,20231128,17.02,17.42,16.39,17.27,511900
API,20231128,2.72,2.77,2.67,2.69,394100
APLD,20231128,4.6,4.95,4.58,4.83,3038000
APLM,20231128,1.11,1.18,1.01,1.12,4973300
APLMW,20231128,0.044,0.044,0.039,0.039,5500
APLS,20231128,48.13,48.22,46.29,47.16,1287500
APLT,20231128,1.9,1.96,1.82,1.95,373400
APM,20231128,1.62,1.63,1.54,1.54,1700
APOG,20231128,45.68,45.68,44.58,44.58,62700
APP,20231128,39.43,40.09,37.95,38.4,3391600
APPF,20231128,195.76,197.51,189.13,190.23,231700
APPN,20231128,35.52,35.97,35.11,35.28,446100
APPS,20231128,4.89,4.92,4.76,4.81,1087700
APRE,20231128,3.83,3.95,3.75,3.75,2100
APTMW,20231128,0.0511,0.0511,0.0511,0.0511,2900
APTO,20231128,2.26,2.34,2.23,2.23,27300
APVO,20231128,0.19,0.19,0.17,0.18,228600
APXI,20231128,11.09,11.09,11.09,11.09,1400
APYX,20231128,2.94,3.26,2.92,2.97,179900
AQB,20231128,2.23,2.23,1.8,1.81,128400
AQMS,20231128,0.84,0.9279,0.84,0.9039,206300
AQST,20231128,1.97,2.14,1.96,2.13,641600
AQU,20231128,10.69,10.69,10.69,10.69,200
AQWA,20231128,15.37,15.41,15.22,15.39,1200
ARAV,20231128,0.1328,0.1353,0.1221,0.1309,1047500
ARAY,20231128,2.7,2.7,2.625,2.65,340700
ARBB,20231128,0.96,1,0.9,0.94,10700
ARBE,20231128,1.94,2,1.89,2,28900
ARBEW,20231128,0.25,0.25,0.25,0.25,200
ARBK,20231128,1.15,1.21,1.14,1.21,242900
ARBKL,20231128,7.25,7.43,7.25,7.43,1500
ARCB,20231128,121.1,122.245,117.9,119.26,264800
ARCC,20231128,19.84,19.87,19.69,19.75,3329800
ARCE,20231128,13.98,14,13.97,13.99,66400
ARCT,20231128,25.76,25.76,24.25,25.52,460800
ARDX,20231128,4.28,4.28,4.06,4.09,3669400
AREB,20231128,0.34,0.349,0.3269,0.333,126400
AREC,20231128,1.74,1.86,1.72,1.84,218700
ARGX,20231128,452.06,453.87,436.04,445.34,1298500
ARHS,20231128,9.08,9.29,8.96,9.14,556500
ARIZR,20231128,0.09,0.09,0.09,0.09,500
ARIZW,20231128,0.0052,0.01,0.0052,0.01,1200
ARKO,20231128,7.54,7.56,7.465,7.47,135200
ARKOW,20231128,1.2,1.2,0.97,1.13,3100
ARKR,20231128,15.58,15.62,15.58,15.62,600
ARLP,20231128,21.48,21.55,20.77,21.04,549500
ARM,20231128,60.84,62.68,60.79,61.92,4106800
AROW,20231128,24.76,24.94,24.45,24.77,52500
ARQQ,20231128,0.5138,0.52,0.46,0.4701,988500
ARQQW,20231128,0.1475,0.149,0.1475,0.1489,600
ARQT,20231128,1.93,2.05,1.9,2.04,2427900
ARRW,20231128,10.49,10.49,10.49,10.49,2900
ARRWU,20231128,10.56,10.56,10.56,10.56,5000
ARRWW,20231128,0.07,0.1396,0.07,0.1,1600
ARRY,20231128,14.7,15.18,14.41,14.91,3386700
ARTL,20231128,1.317,1.317,1.2204,1.23,9100
ARTLW,20231128,0.0105,0.0105,0.0102,0.0105,5100
ARTNA,20231128,42.56,42.75,41.32,41.32,19400
ARTW,20231128,2,2,2,2,2400
ARVL,20231128,1.19,1.37,1.12,1.15,463800
ARVN,20231128,24.33,24.62,23.1,24.42,746900
ARVR,20231128,32.87,32.8873,32.8298,32.8873,1800
ARWR,20231128,28.39,29.1,27.92,28.92,705000
ARYD,20231128,10.88,10.88,10.88,10.88,200
ASCA,20231128,10.935,10.935,10.935,10.935,167200
ASCAR,20231128,0.128,0.128,0.1151,0.1151,800
ASCB,20231128,10.8,10.85,10.8,10.85,2800
ASCBW,20231128,0.005,0.0056,0.005,0.005,30100
ASET,20231128,29.26,29.4124,29.2399,29.4124,900
ASLE,20231128,14.33,14.33,13.85,14,312200
ASLN,20231128,0.721,0.7375,0.631,0.68,102100
ASMB,20231128,0.71,0.7566,0.705,0.74,266300
ASML,20231128,680,682.85,672.65,675.99,644500
ASND,20231128,91.43,91.78,90.13,90.62,461300
ASNS,20231128,1.07,1.0951,1.0601,1.09,9000
ASO,20231128,48.6,49.75,48.07,48.85,1988200
ASPI,20231128,2.03,2.08,1.91,1.99,337500
ASPS,20231128,4.38,4.47,4.329,4.43,53600
ASRT,20231128,1.17,1.2,1.15,1.15,829800
ASRV,20231128,2.95,3.04,2.89,3.04,2600
ASST,20231128,0.587,0.89,0.5551,0.7697,10372600
ASTC,20231128,8.04,8.3,7.76,8.3,4400
ASTE,20231128,31.77,31.8,31,31.04,87100
ASTI,20231128,0.94,0.94,0.87,0.91,93900
ASTL,20231128,8.08,8.475,8.08,8.4,752500
ASTLW,20231128,1.13,1.23,1.11,1.2,234900
ASTR,20231128,1.57,1.57,1.36,1.41,338600
ASTS,20231128,4.73,4.77,4.5,4.58,1479600
ASTSW,20231128,1.0461,1.1,1.0099,1.015,18800
ASUR,20231128,7.79,7.81,7.54,7.57,534900
ASYS,20231128,7.63,7.935,7.27,7.76,17700
ATAI,20231128,1.1,1.15,1.06,1.14,881800
ATAK,20231128,10.95,10.95,10.95,10.95,1000
ATAKR,20231128,0.14,0.14,0.112,0.112,2300
ATAKU,20231128,11.17,11.17,11.17,11.17,200
ATAKW,20231128,0.0112,0.0112,0.0112,0.0112,2000
ATAT,20231128,18.63,19.07,18.4,18.85,391800
ATCOL,20231128,23.585,23.6664,23.57,23.6664,500
ATEC,20231128,11.88,11.97,11.46,11.71,1401700
ATER,20231128,0.32,0.34,0.32,0.33,164200
ATEX,20231128,31.83,31.99,31.06,31.12,59600
ATGL,20231128,16.26,19.49,15.75,15.94,283000
ATHA,20231128,1.5,1.5,1.42,1.44,92800
ATHE,20231128,1.71,1.8,1.695,1.725,13000
ATIF,20231128,1.19,1.19,0.96,1.01,1100
ATLC,20231128,30.46,31.01,30.3001,30.8,12300
ATLCL,20231128,23.04,23.18,23,23.18,6300
ATLCP,20231128,20.71,21.19,20.5406,20.8001,7700
ATLO,20231128,18.36,18.443,17.98,17.98,14600
ATLX,20231128,26.38,26.49,24.63,24.69,78800
ATMC,20231128,10.72,10.74,10.71,10.74,256900
ATMCR,20231128,0.14,0.14,0.11,0.11,800
ATMCW,20231128,0.048,0.048,0.048,0.048,400
ATMV,20231128,10.65,10.8,10.65,10.8,141100
ATMVR,20231128,0.1484,0.17,0.1435,0.1435,19600
ATMVU,20231128,11.78,11.78,11.275,11.58,25000
ATNF,20231128,0.32,0.36,0.32,0.34,3626700
ATNFW,20231128,0.0089,0.0089,0.0089,0.0089,27600
ATNI,20231128,30.69,31.015,30.4,30.47,41000
ATOM,20231128,6.57,6.65,6.44,6.56,94100
ATOS,20231128,0.82,0.83,0.76,0.78,281500
ATPC,20231128,1.15,1.17,1.1,1.16,18500
ATRA,20231128,0.64,0.65,0.58,0.61,2049900
ATRC,20231128,41.63,42.99,32.27,36.7,2530100
ATRI,20231128,309.89,309.89,295.82,296.69,5800
ATRO,20231128,15.65,15.81,15.26,15.26,100900
ATSG,20231128,15.88,15.88,15.41,15.54,611500
ATXG,20231128,1.25,1.33,1.22,1.32,14200
ATXI,20231128,0.1985,0.1985,0.175,0.1875,4947400
ATXS,20231128,4.7,4.7,4.54,4.59,133100
AUBN,20231128,20.875,21,20.875,21,800
AUDC,20231128,11.48,11.65,11.23,11.65,181400
AUGX,20231128,5.13,5.25,5.11,5.19,217000
AUID,20231128,8.75,9.27,8.75,9.22,21800
AUPH,20231128,8.53,8.7,8.28,8.69,2221300
AUR,20231128,2.13,2.185,2.06,2.165,3906600
AURA,20231128,8,8.08,7.89,7.98,158000
AUROW,20231128,0.235,0.29,0.2323,0.2684,6900
AUTL,20231128,4.78,4.8,3.06,4.55,4931600
AUUD,20231128,0.2,0.2,0.19,0.2,213100
AUVI,20231128,0.1293,0.1432,0.1275,0.1408,2399400
AUVIP,20231128,2.02,2.35,2.02,2.35,1200
AVAH,20231128,2.54,2.78,2.52,2.74,376500
AVAV,20231128,134.7,135.66,133,135.56,268300
AVDL,20231128,11.81,11.82,11.37,11.48,294700
AVDX,20231128,10.21,10.35,10.02,10.26,1767100
AVGO,20231128,939.94,950.86,934.16,946.35,3902500
AVGR,20231128,3.04,3.1,3,3.01,10400
AVIR,20231128,2.9,2.93,2.87,2.9,458000
AVNW,20231128,31.42,31.42,30.9,31.15,58400
AVO,20231128,8.8,8.82,8.19,8.47,289700
AVPT,20231128,8.33,8.43,8.195,8.24,466300
AVPTW,20231128,1.46,1.48,1.3015,1.42,24500
AVRO,20231128,1.23,1.285,1.22,1.24,272900
AVT,20231128,47.03,47.38,46.47,46.5,870200
AVTE,20231128,16,16.23,15.41,15.94,78500
AVTX,20231128,0.0905,0.0905,0.082,0.0848,12797500
AVXL,20231128,6.53,6.86,6.29,6.78,860400
AWH,20231128,3.28,3.37,3.11,3.21,20000
AWIN,20231128,0.1282,0.145,0.1272,0.139,1077500
AWINW,20231128,0.0156,0.0156,0.0063,0.0064,88300
AWRE,20231128,1.64,1.6428,1.61,1.63,6100
AXDX,20231128,4.74,4.74,4.05,4.3,41300
AXGN,20231128,5.97,6.31,5.95,6.22,415000
AXNX,20231128,57.61,57.98,56.52,56.69,486800
AXON,20231128,228.4,230.38,226.49,227.07,227400
AXSM,20231128,66.33,67.2,64.67,65.77,740700
AXTI,20231128,2,2.09,1.97,2.08,188000
AY,20231128,19.03,19.61,18.91,19.53,888200
AYRO,20231128,2.07,2.25,2.05,2.25,49300
AYTU,20231128,2.54,2.54,2.29,2.38,35200
AZ,20231128,1.48,1.6,1.33,1.59,34500
AZN,20231128,63.2,63.53,63.09,63.3,5556000
AZPN,20231128,183.53,185.62,182.9,183.36,158200
AZTA,20231128,57.01,57.425,56.42,56.82,383700
BABX,20231128,15.5,15.52,14.97,15.45,46900
BACK,20231128,1.695,1.9843,1.6028,1.7875,43500
BAER,20231128,5.62,5.96,5.53,5.67,20800
BAERW,20231128,0.1925,0.198,0.1925,0.198,6700
BAFN,20231128,10.84,10.84,10.6,10.82,2300
BAND,20231128,10.95,11.22,10.6001,11.14,300400
BANF,20231128,86.06,86.06,84.21,84.49,41400
BANFP,20231128,25.5,25.75,25.5,25.5,2700
BANL,20231128,1.78,1.82,1.45,1.77,54100
BANR,20231128,43.85,43.85,43.2875,43.69,164000
BANX,20231128,17.07,17.3882,17.07,17.23,11500
BASE,20231128,18.83,19.19,18.76,18.98,174700
BATRA,20231128,40.14,40.26,39.59,40.05,25000
BATRK,20231128,35.7,36.02,35.42,35.94,248000
BBCP,20231128,7.63,7.63,7.25,7.28,44800
BBGI,20231128,0.6976,0.7341,0.6951,0.7285,36600
BBH,20231128,149.15,149.8299,148.52,149.3,21800
BBIO,20231128,29.63,30.01,28.39,28.84,1274700
BBLG,20231128,0.463,0.47,0.415,0.422,356800
BBLGW,20231128,1.51,1.61,1.35,1.35,2000
BBSI,20231128,108.47,109.4099,107.66,107.85,24700
BCAB,20231128,1.5,1.62,1.45,1.59,440400
BCAL,20231128,14.93,14.95,14.6,14.85,5600
BCAN,20231128,0.909,0.97,0.88,0.9349,16200
BCBP,20231128,11.44,11.55,11.32,11.43,27000
BCDA,20231128,0.6698,0.6873,0.6,0.6863,518600
BCDAW,20231128,0.0601,0.0601,0.0601,0.0601,1000
BCEL,20231128,0.223,0.226,0.21,0.214,258400
BCLI,20231128,0.24,0.24,0.215,0.22,2031800
BCML,20231128,20.65,20.89,20.4,20.55,12300
BCOV,20231128,2.5,2.51,2.43,2.45,70800
BCOW,20231128,6.21,6.21,6.21,6.21,300
BCPC,20231128,123.14,123.14,120.87,122.71,64700
BCRX,20231128,5.29,5.39,5.14,5.39,2161800
BCSA,20231128,10.86,10.87,10.85,10.87,1200
BCTX,20231128,4.98,5.1,4.9,4.98,28600
BCYC,20231128,13.78,13.9002,13.468,13.87,124600
BDGS,20231128,26.95,27.03,26.89,26.92,13900
BDRX,20231128,4.89,4.9,3.3,4.15,2518500
BDSX,20231128,1.55,1.55,1.45,1.5,14100
BDTX,20231128,2.24,2.3,2.17,2.23,148100
BEAM,20231128,29.1,29.9,28.23,29.77,1071500
BEAT,20231128,1.36,1.36,1.34,1.36,50900
BEATW,20231128,0.17,0.1935,0.17,0.18,4800
BECN,20231128,82.56,82.56,79.35,79.94,393400
BEEM,20231128,5.83,6.39,5.8,6.14,253800
BEEZ,20231128,26.23,26.2584,26.23,26.2584,200
BELFA,20231128,54.5,54.5,54,54,2400
BELFB,20231128,55.46,55.63,53.98,54.38,74600
BENF,20231128,0.561,0.6,0.5582,0.5911,69800
BENFW,20231128,0.0121,0.0121,0.0092,0.0108,10000
BETR,20231128,0.438,0.44,0.4151,0.4299,803300
BETRW,20231128,0.0936,0.0936,0.0936,0.0936,200
BETS,20231128,0.0257,0.0257,0.0206,0.023,53470800
BFC,20231128,83.29,83.3512,82.39,82.55,10400
