<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AHI,20231215,1.9,1.98,1.9,1.93,6900
AIA,20231215,57.41,57.6578,57.08,57.16,12800
AIB,20231215,11.75,11.75,11.75,11.75,200
AIBBR,20231215,0.1082,0.1119,0.105,0.11,72600
AIBBU,20231215,12.1,12.1,12,12,200
AIH,20231215,0.51,0.5455,0.51,0.54,3500
AIHS,20231215,0.48,0.48,0.45,0.45,20200
AIMAU,20231215,11,11,10.94,10.94,8200
AIMD,20231215,2.55,3.32,2.5124,3.32,26200
AIP,20231215,6.01,6.06,5.76,5.83,80900
AIQ,20231215,30.59,30.7993,30.52,30.64,420800
AIRE,20231215,2.36,2.5499,2.26,2.48,605200
AIRG,20231215,3.67,3.7499,3.5,3.5,45900
AIRL,20231215,25.75,25.81,25.6466,25.6466,2100
AIRR,20231215,57.89,57.9,56.81,57.06,69100
AIRS,20231215,6.63,7,6.5,6.82,223800
AIRT,20231215,16.37,16.882,16.15,16.6,3100
AIRTP,20231215,16.99,16.9999,16.5001,16.5001,400
AITRU,20231215,10.2,10.2,10.19,10.2,1000
AIXI,20231215,2.53,2.5892,2.3,2.39,1396700
AKAM,20231215,118.45,119.28,117.79,119.14,2888800
AKAN,20231215,0.46,0.48,0.4313,0.4742,41200
AKBA,20231215,1.15,1.155,1.11,1.15,1356700
AKLI,20231215,0.45,0.45,0.406,0.4171,31400
AKRO,20231215,22.65,23.33,21.813,22.91,6228700
AKTS,20231215,0.82,0.83,0.7301,0.7744,805600
AKTX,20231215,2.9,3,2.8,2.8,14300
AKYA,20231215,4.8,4.98,4.43,4.44,545400
ALAR,20231215,4.41,4.44,4.3,4.34,11000
ALBT,20231215,0.42,0.49,0.4,0.4617,48300
ALCO,20231215,30.09,30.25,29.34,29.45,70000
ALCYW,20231215,0.19,0.24,0.145,0.1672,523900
ALDX,20231215,2.99,3.095,2.925,3.02,4862100
ALEC,20231215,8.15,8.69,8,8.28,1454400
ALGM,20231215,31.05,31.42,30.76,31.21,4121500
ALGN,20231215,257.28,262.62,251.5701,255.01,6482700
ALGS,20231215,0.585,0.6299,0.585,0.5851,606400
ALGT,20231215,81.83,82.91,80.36,82.25,601200
ALHC,20231215,8.55,8.55,7.81,7.93,1549900
ALIM,20231215,3.85,4.1,3.71,4,1520600
ALKS,20231215,27.07,27.77,26.79,27.42,31745200
ALKT,20231215,23.46,23.7299,22.9633,23.32,945900
ALLK,20231215,3.18,3.305,2.98,3,2490500
ALLO,20231215,2.72,2.83,2.61,2.71,14590700
ALLR,20231215,0.5829,0.587,0.5283,0.5283,903900
ALLT,20231215,1.45,1.5,1.39,1.4,78500
ALNT,20231215,31.33,32.13,31.01,31.21,209300
ALNY,20231215,187.03,189.92,183.06,185.24,1209900
ALOT,20231215,15.67,15.83,15.43,15.83,10400
ALPN,20231215,19.22,19.27,18.5,18.9,2970700
ALPP,20231215,0.7421,0.7984,0.7421,0.749,39500
ALRM,20231215,61.44,61.49,60.3926,60.77,626200
ALRN,20231215,4.55,4.84,3.25,3.8,818000
ALRS,20231215,22.33,22.62,21.36,22.55,227700
ALSA,20231215,11.16,11.185,11.16,11.18,2200
ALSAW,20231215,0.0066,0.007,0.0066,0.0067,30300
ALT,20231215,6.98,7.8695,6.81,7.67,14735900
ALTI,20231215,8.45,9.05,7.88,8.42,353600
ALTO,20231215,2.9,2.93,2.775,2.82,2120400
ALTR,20231215,74.66,74.85,73.375,74.18,511600
ALTU,20231215,10.25,10.3,10.25,10.27,4700
ALTUW,20231215,0.03,0.0398,0.03,0.03,13300
ALTY,20231215,11.37,11.4055,11.3531,11.39,4800
ALVO,20231215,10.64,10.8411,10.28,10.63,26300
ALVOW,20231215,2.49,2.49,2.49,2.49,100
ALVR,20231215,2.41,2.44,2.27,2.37,1533800
ALXO,20231215,13.39,14.18,13.36,13.55,2172600
ALYA,20231215,1.11,1.14,1.1,1.12,104600
ALZN,20231215,1.04,1.06,0.9849,1,45900
AMAL,20231215,26.59,26.74,25.72,26.02,245200
AMAM,20231215,13.38,15.09,13.21,14.71,3085600
AMAT,20231215,162.21,164.2087,161.485,161.95,8577300
AMBA,20231215,64.68,65.37,63.66,64.07,1506300
AMCX,20231215,19.59,20.97,19.19,20.53,6836900
AMD,20231215,139.52,140.89,137.25,139.15,70211800
AMDS,20231215,18.7499,18.7499,18.515,18.57,300
AMED,20231215,94.99,95.08,94.55,94.55,761800
AMEH,20231215,37.11,37.38,35.77,36.15,1470400
AMGN,20231215,276.27,279.27,273.325,275.45,8731100
AMID,20231215,29.92,30.1,29.9,29.9647,5700
AMKR,20231215,33.45,33.665,33.05,33.4,4032100
AMLI,20231215,1.19,1.29,1.16,1.27,816200
AMLX,20231215,14.97,14.97,13.94,14.23,2125900
AMNB,20231215,49,49,47.63,48.93,77600
AMPG,20231215,1.73,1.93,1.6925,1.82,49600
AMPH,20231215,58.39,58.7,54.06,56.6,926100
AMPL,20231215,13.01,13.41,12.94,13.19,1516100
AMRK,20231215,30.62,30.72,29.76,29.81,271100
AMRN,20231215,0.82,0.8521,0.802,0.83,1562200
AMSC,20231215,11.02,11.22,10.8,11.15,843900
AMSF,20231215,47.16,47.2,45.34,45.44,379900
AMST,20231215,1.78,1.8,1.72,1.79,46800
AMSWA,20231215,10.83,10.83,10.35,10.42,257600
AMTI,20231215,0.1751,0.2187,0.1719,0.1997,1240500
AMTX,20231215,5.2,5.38,4.87,4.92,691600
AMWD,20231215,93.03,93.07,91.05,92.36,616200
AMZD,20231215,18.02,18.05,17.7501,17.83,22100
AMZN,20231215,148.38,150.57,147.88,149.97,110089300
AMZU,20231215,26.48,27.06,26.42,26.85,206800
ANAB,20231215,19.12,19.74,18.95,19.24,1276000
ANDE,20231215,54.75,55.24,53.89,54.74,623800
ANEB,20231215,1.95,2.1,1.95,1.96,10200
ANGH,20231215,0.9095,0.9852,0.9,0.94,64200
ANGHW,20231215,0.0735,0.0735,0.0734,0.0734,2000
ANGI,20231215,2.56,2.572,2.46,2.48,1217000
ANGL,20231215,28.91,28.955,28.84,28.91,2680100
ANGO,20231215,7.58,7.69,7.43,7.48,1351000
ANIK,20231215,22.82,22.9,22.15,22.32,141600
ANIP,20231215,52.9,53.2,51.79,52.91,577000
ANIX,20231215,3.8,3.81,3.57,3.75,227200
ANL,20231215,9.7673,9.7673,9.1,9.1,2300
ANNX,20231215,2.73,2.9128,2.71,2.79,558600
ANSCU,20231215,10.1302,10.14,10.13,10.135,442500
ANSS,20231215,296.48,297.9,292.94,295.47,1413100
ANTE,20231215,0.7,0.72,0.6964,0.702,700
ANTX,20231215,20.53,20.98,20.03,20.7,623700
ANY,20231215,1.4,1.5,1.3401,1.42,1069300
AONC,20231215,6.34,6.38,5.9362,5.94,25500
AONCW,20231215,0.2707,0.2707,0.2101,0.2599,4600
AOSL,20231215,25.8,25.86,24.82,24.87,913700
AOTG,20231215,33.0334,33.0334,33.0334,33.0334,100
AOUT,20231215,7.51,7.63,7.3802,7.55,65700
APA,20231215,35.64,35.7315,34.96,35.35,9915200
APACU,20231215,10.35,10.52,10.35,10.52,300
APCX,20231215,1.48,1.54,1.36,1.45,101400
APDN,20231215,0.7,0.7,0.62,0.621,171300
APEI,20231215,9.2,9.325,7.52,8.11,218700
APGE,20231215,23.62,23.65,22.11,22.84,761700
API,20231215,2.53,2.77,2.52,2.65,1000700
APLD,20231215,6.62,6.765,6.34,6.51,4873900
APLM,20231215,0.762,0.8196,0.7505,0.787,287400
APLMW,20231215,0.035,0.035,0.0325,0.0325,12100
APLS,20231215,52.21,54.1403,50.82,52.68,5545000
APLT,20231215,2.85,3.01,2.68,2.96,1750300
APM,20231215,2.02,2.08,1.9802,1.9802,3400
APOG,20231215,51.77,52.31,51.075,51.64,391700
APP,20231215,38.79,40.24,38.72,39.95,4500200
APPF,20231215,181.51,182.93,177,178.61,407500
APPN,20231215,37.71,38.77,37.31,38.32,1306100
APPS,20231215,6.88,6.88,6.545,6.59,3844000
APRE,20231215,4.08,4.1499,3.76,3.84,2000
APTM,20231215,10.65,10.665,10.65,10.665,900
APTMU,20231215,10.72,10.73,10.72,10.73,400
APTO,20231215,2.43,2.469,2.35,2.39,53900
APVO,20231215,0.175,0.184,0.1711,0.172,409000
APWC,20231215,1.34,1.3802,1.27,1.29,6200
APXI,20231215,11.15,11.19,11.15,11.17,598900
APXIW,20231215,0.0344,0.0354,0.0344,0.0354,6900
APYX,20231215,2.36,2.5499,2.26,2.35,70200
AQB,20231215,2.38,2.3941,2.1301,2.26,103900
AQMS,20231215,0.8811,0.91,0.85,0.887,379900
AQST,20231215,2.04,2.06,1.97,2,473800
AQUNR,20231215,0.2,0.2268,0.2,0.2,66600
AQWA,20231215,16.28,16.32,16.16,16.2,3600
ARAV,20231215,0.1355,0.1405,0.1312,0.1385,1467500
ARAY,20231215,2.8,2.8,2.63,2.67,905800
ARBB,20231215,0.8808,0.9399,0.83,0.8354,5500
ARBE,20231215,2,2.15,1.98,2.14,72800
ARBEW,20231215,0.1612,0.1874,0.151,0.17,100500
ARBK,20231215,1.99,2.08,1.82,2.07,1029200
ARBKL,20231215,10.21,10.29,9.8,10.25,5100
ARCB,20231215,113.88,116.51,111.48,114.17,1291000
ARCC,20231215,19.72,19.75,19.52,19.58,4684300
ARCT,20231215,28.35,28.95,27.7001,28.88,809300
ARDX,20231215,5.87,5.955,5.6,5.91,13451400
AREB,20231215,0.31,0.32,0.3015,0.31,142000
AREC,20231215,1.55,1.55,1.41,1.44,314500
ARGX,20231215,463.4,467.47,460.14,463,338500
ARHS,20231215,10.75,10.77,10.48,10.76,1032200
ARIZR,20231215,0.0945,0.0945,0.0901,0.0945,3200
ARIZW,20231215,0.015,0.0224,0.015,0.0155,27600
ARKO,20231215,7.99,7.99,7.83,7.83,690600
ARKOW,20231215,1.12,1.12,1.11,1.12,1200
ARKR,20231215,15.25,15.425,15.25,15.35,5500
ARLP,20231215,19.47,19.65,19.2,19.21,613300
ARM,20231215,70.5,71.89,69.29,71.03,7058400
AROW,20231215,29,29.14,27.83,27.99,226800
ARQQ,20231215,0.53,0.5733,0.513,0.513,1658200
ARQQW,20231215,0.0852,0.12,0.0852,0.118,7400
ARQT,20231215,2.67,2.74,2.29,2.44,12831900
ARRWW,20231215,0.08,0.0849,0.0684,0.0684,22200
ARRY,20231215,19.42,19.44,17.94,18.9,10172000
ARTL,20231215,1.36,1.429,1.35,1.35,17700
ARTLW,20231215,0.065,0.0689,0.065,0.0689,1400
ARTNA,20231215,43.87,43.87,41.55,41.8,144400
ARTW,20231215,2.0663,2.1499,2,2.04,19700
ARVL,20231215,1.29,1.4,1.2301,1.29,170400
ARVN,20231215,35.9,38,35.655,36.64,1517400
ARVR,20231215,34.76,34.76,34.497,34.497,600
ARWR,20231215,28.64,29.48,27.73,28.55,3659200
ASCB,20231215,10.8202,10.821,10.82,10.82,15200
ASET,20231215,30.48,30.52,30.3699,30.3988,2100
ASLE,20231215,13.63,13.725,13.3,13.59,1185200
ASLN,20231215,0.5,0.6661,0.5,0.578,1444300
ASMB,20231215,0.8,0.8099,0.7529,0.7529,660500
ASML,20231215,753.71,760.325,749.62,752.96,1507000
ASND,20231215,121.17,123,120.03,120.97,1138100
ASNS,20231215,1.26,1.39,1.2,1.21,62100
ASO,20231215,61.47,61.83,60.28,61.06,3359700
ASPI,20231215,1.81,1.92,1.7825,1.79,453700
ASPS,20231215,3.74,3.8,3.49,3.51,336800
ASRT,20231215,1.12,1.13,1.03,1.04,2174100
ASRV,20231215,2.84,3.015,2.84,2.95,4800
ASST,20231215,0.4389,0.4389,0.4054,0.4061,41900
ASTC,20231215,8.4,8.66,8.3,8.5,5900
ASTE,20231215,38.12,38.835,37.46,37.47,836000
ASTI,20231215,0.91,0.915,0.86,0.8746,62200
ASTL,20231215,8.73,8.86,8.68,8.71,1204600
ASTLW,20231215,1.31,1.31,1.31,1.31,3000
ASTR,20231215,1.4,1.41,1.25,1.25,327400
ASTS,20231215,5.58,5.62,5.35,5.44,2058100
ASTSW,20231215,1.3,1.32,1.24,1.27,23600
ASUR,20231215,8.07,8.24,7.78,7.86,840300
ASYS,20231215,4.19,4.2,3.9,3.93,383200
ATAI,20231215,1.28,1.31,1.2,1.26,1862200
ATAK,20231215,13.9,13.9,6.9999,7.6,2316600
ATAKR,20231215,0.23,0.23,0.18,0.18,71700
ATAKU,20231215,12,14.14,8.56,11.09,20000
ATAKW,20231215,0.0161,0.025,0.0149,0.015,347100
ATAT,20231215,17.09,17.27,16.77,17.11,501100
ATCOL,20231215,24,24,23.75,23.75,1300
ATEC,20231215,13.98,14.01,13.33,13.43,4356800
ATER,20231215,0.3,0.3498,0.3,0.3338,875300
ATEX,20231215,35.87,35.94,34.61,34.69,174200
ATGL,20231215,10.63,11,10.015,10.54,32700
ATHA,20231215,2.43,2.43,2.22,2.31,314500
ATHE,20231215,2.99,3.0899,2.9401,3.03,76400
ATIF,20231215,0.8937,0.8937,0.8937,0.8937,300
ATLC,20231215,35.25,37.77,34.4562,35.45,47700
ATLCL,20231215,22.7334,23.0262,22.7334,22.9,4500
ATLCP,20231215,22.98,23.6286,22.75,23.4325,6500
ATLO,20231215,21.42,22.5,21.03,22.32,86200
ATLX,20231215,27.59,27.7999,25.55,25.72,51000
ATMC,20231215,10.73,10.73,10.73,10.73,700
ATMV,20231215,10.7,10.7,10.67,10.67,5400
ATMVR,20231215,0.1005,0.1005,0.0907,0.0907,2300
ATNF,20231215,0.209,0.209,0.17,0.188,1053400
ATNFW,20231215,0.007,0.007,0.0061,0.0061,10500
ATNI,20231215,35.01,38.44,35.01,36.07,481200
ATOM,20231215,7.12,7.12,6.85,7.07,345400
ATOS,20231215,0.74,0.749,0.7206,0.741,211300
ATPC,20231215,0.73,0.73,0.7,0.7099,14300
ATRA,20231215,0.69,0.6947,0.5999,0.5999,4427100
ATRC,20231215,36.59,36.9,34.84,35.66,991800
ATRI,20231215,368.2,368.2,360.75,363.66,24400
ATRO,20231215,16.3,16.3,15.75,15.77,1043800
ATSG,20231215,16.79,17.22,16.5611,16.93,2374500
ATXG,20231215,1.28,1.29,1.275,1.275,2200
ATXI,20231215,0.1559,0.1598,0.1456,0.148,1048900
ATXS,20231215,6.12,6.38,5.84,6.25,1678700
AUBN,20231215,20.21,20.21,20.13,20.13,1400
AUDC,20231215,11.88,12.27,11.86,12.1,244200
AUGX,20231215,5.54,5.71,5.4,5.66,234300
AUID,20231215,9.3,9.3,8.99,8.99,9900
AUMI,20231215,26.99,27.01,26.8463,26.8463,200
AUPH,20231215,9.09,9.53,8.92,9.39,4330100
AUR,20231215,3.63,3.93,3.57,3.82,25137400
AURA,20231215,8.87,9.145,8.76,9,1049500
AUROW,20231215,0.3823,0.49,0.3723,0.4123,56800
AUTL,20231215,4.9,5.06,4.9,5.01,1164600
AUUD,20231215,0.3198,0.351,0.29,0.305,335800
AUUDW,20231215,0.025,0.025,0.015,0.015,11100
AUVI,20231215,1.77,1.77,1.6,1.65,220300
AUVIP,20231215,2.44,2.44,2.2,2.43,3400
AVAH,20231215,2.35,2.4512,2.31,2.37,333900
AVAV,20231215,129.44,130.05,125.83,126.18,951500
AVDL,20231215,14.07,14.16,13.73,13.99,763400
AVDX,20231215,11.88,11.88,11.64,11.76,2630800
AVGO,20231215,1095.22,1149.88,1094.618,1129.74,11854300
AVGR,20231215,3.03,3.11,2.85,2.85,12500
AVHI,20231215,10.8701,10.88,10.8701,10.88,500
AVIR,20231215,3.03,3.03,2.91,2.95,1276800
AVNW,20231215,33.9,33.9,32.68,32.71,185800
AVO,20231215,9.63,9.63,8.76,9.21,585200
AVPT,20231215,8.52,8.61,8.37,8.5,1938300
AVPTW,20231215,1.47,1.47,1.4,1.41,2900
AVRO,20231215,1.34,1.39,1.3,1.36,500700
AVT,20231215,49.45,50.06,48.96,49.22,1026200
AVTE,20231215,19.84,19.84,17.73,18,345600
AVTX,20231215,0.072,0.0772,0.055,0.06,34872900
AVXL,20231215,8.87,9,8.69,8.84,1813100
AWH,20231215,2.75,2.8,2.65,2.73,42400
AWIN,20231215,0.1297,0.134,0.1104,0.1237,715200
AWINW,20231215,0.0099,0.0099,0.008,0.008,900
AWRE,20231215,1.57,1.62,1.51,1.51,35600
AXDX,20231215,4.72,4.99,4.5,4.61,136100
AXGN,20231215,7.74,7.84,7.14,7.29,496500
AXNX,20231215,59.91,60.78,58.11,58.28,851400
AXON,20231215,252.91,256.82,250.1701,255.98,815500
AXSM,20231215,73.64,74.39,71.8,72.99,732200
AXTI,20231215,2.69,2.75,2.6301,2.7,224300
AY,20231215,21.3,21.45,21.08,21.24,2080400
AYRO,20231215,2.05,2.0899,1.95,1.99,60700
AYTU,20231215,2.86,2.98,2.86,2.93,81800
AZ,20231215,1.21,1.21,1.15,1.2,37800
AZN,20231215,64.87,65.05,64.49,64.8,8997500
AZPN,20231215,207.04,209.54,206.72,207.65,360500
AZTA,20231215,62.45,62.965,61.8025,62,1547000
BABX,20231215,14.39,14.9499,14.25,14.75,225800
BACK,20231215,1.37,1.4283,1.37,1.42,16800
BAER,20231215,5.76,6.01,5.52,5.99,141900
BAERW,20231215,0.0155,0.1735,0.0155,0.1735,12100
BAFN,20231215,12.07,12.75,12,12.1,13200
BAND,20231215,12.83,13.65,12.35,13.58,830300
BANF,20231215,96.98,96.98,94.36,94.48,304700
BANL,20231215,1.4,1.49,1.3633,1.43,17500
BANR,20231215,54.1,54.88,53.6,53.87,1189300
BANX,20231215,18.08,18.1223,17.82,17.97,28100
BAOS,20231215,4.4,4.4,4.3999,4.3999,400
BASE,20231215,24.57,24.6109,22.55,23.84,1399300
BATRA,20231215,42,42,40.92,41.01,206200
BATRK,20231215,38.51,38.51,37.87,38.13,505700
BBCP,20231215,8.35,8.35,8.21,8.26,143700
BBGI,20231215,0.8003,0.8003,0.7351,0.7671,13400
BBH,20231215,164.56,164.56,162.16,162.42,13100
BBIO,20231215,36.12,39.54,35.94,39.37,5958200
BBLG,20231215,0.41,0.4186,0.3701,0.379,294200
BBLGW,20231215,0.8,0.99,0.72,0.72,500
BBSI,20231215,115.08,115.39,113.67,114.11,64400
BCAB,20231215,2.03,2.23,2,2.11,746500
BCAL,20231215,16.71,17,16.61,16.78,330300
BCAN,20231215,0.69,1.14,0.59,0.7,3284000
BCBP,20231215,12.7,13.08,12.5696,12.94,136500
BCDA,20231215,0.54,0.6246,0.54,0.601,167500
BCDAW,20231215,0.071,0.071,0.071,0.071,100
BCEL,20231215,0.24,0.27,0.234,0.27,719000
BCLI,20231215,0.21,0.24,0.205,0.235,1405300
BCML,20231215,22.9,23.02,22.595,23,91200
BCOV,20231215,2.35,2.54,2.3438,2.49,1275100
BCOW,20231215,6.8481,6.8935,6.72,6.72,1300
BCPC,20231215,142.44,142.515,139.26,140.25,639200
BCRX,20231215,6.47,6.48,6.04,6.19,10631800
BCSA,20231215,10.8619,10.8619,10.8619,10.8619,200
BCSAW,20231215,0.0197,0.0208,0.0191,0.0208,182200
BCTX,20231215,4.32,4.38,4.13,4.13,30500
BCTXW,20231215,1.69,1.8,1.69,1.72,1900
BCYC,20231215,14.98,17.759,14.98,17.51,2130000
BDGS,20231215,27.085,27.0858,27.05,27.0858,2100
BDRX,20231215,3.1,3.13,2.9,2.97,32000
BDSX,20231215,1.65,1.65,1.55,1.57,246200
BDTX,20231215,2.75,2.805,2.53,2.71,400300
BEAM,20231215,29.39,29.98,28.17,28.42,1845000
BEAT,20231215,1.31,1.353,1.25,1.25,39600
BECN,20231215,86.4,86.98,84.17,84.25,1382200
BEEM,20231215,6.6,6.84,6.33,6.51,135400
BEEMW,20231215,1.67,1.67,1.67,1.67,500
BEEZ,20231215,28.2633,28.2633,28.2633,28.2633,100
BELFA,20231215,62.27,62.61,61.58,62.61,8500
BELFB,20231215,64.26,64.26,62.84,63.61,159400
BENF,20231215,0.44,0.51,0.4392,0.48,130000
BENFW,20231215,0.0094,0.0094,0.0075,0.0094,15000
BETR,20231215,0.57,0.6899,0.5331,0.6494,21917500
BETRW,20231215,0.1287,0.1447,0.1284,0.1447,18700
BETS,20231215,0.01,0.01,0.0088,0.0091,353103800
BFC,20231215,88,88.92,87.01,87.1,91200
BFI,20231215,0.96,0.97,0.885,0.89,85900
