<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ALXO,20240105,13.06,13.105,12.51,12.59,313000
ALYA,20240105,1.31,1.34,1.3026,1.33,16600
ALZN,20240105,0.995,0.995,0.9201,0.95,26100
AMAL,20240105,25.9,26.51,25.85,26.1,172600
AMAM,20240105,13.25,13.69,12.69,13.63,1384000
AMAT,20240105,150.08,151.52,148.05,149,5400000
AMBA,20240105,54.5,56.1991,54.01,55.07,499500
AMCX,20240105,18.36,19.39,18.3,18.77,427000
AMD,20240105,136.78,141.01,136.4377,138.58,69657600
AMDS,20240105,16.54,16.54,16.0851,16.32,20100
AMED,20240105,94.33,94.455,93.51,94.2,414600
AMEH,20240105,36.82,37.245,36.62,36.81,144800
AMGN,20240105,302.2,303.53,299.76,303,1846200
AMID,20240105,28.96,29.27,28.96,29.27,1100
AMKR,20240105,30.21,30.52,30.04,30.28,746100
AMLI,20240105,1.17,1.22,1.14,1.14,885200
AMLX,20240105,16.69,17.05,16.231,16.83,1433800
AMNB,20240105,47.39,48.52,47.39,48.24,41800
AMPG,20240105,1.99,1.99,1.9267,1.98,2400
AMPH,20240105,63.45,65.9249,62.45,62.74,613900
AMPL,20240105,11.71,11.99,11.69,11.77,312300
AMRK,20240105,29.05,29.82,28.8376,29.15,174500
AMRN,20240105,0.8615,0.87,0.8301,0.8605,1220600
AMRX,20240105,5.8,6.09,5.76,5.99,1705100
AMSC,20240105,11.2,11.65,11.185,11.43,621400
AMSF,20240105,46.79,47.22,46.63,46.67,87700
AMST,20240105,2.31,2.575,2.31,2.5599,23700
AMSWA,20240105,10.9,11.13,10.84,11.02,213800
AMTX,20240105,4.63,4.76,4.56,4.665,415300
AMWD,20240105,88.17,90.69,87.475,88.74,82600
AMZD,20240105,18.3,18.3,18.07,18.23,15300
AMZN,20240105,144.69,146.59,144.53,145.24,45153100
AMZU,20240105,25.17,25.67,25.15,25.35,117300
ANAB,20240105,21.38,21.98,20.72,21.43,144200
ANDE,20240105,56.09,56.47,54.72,54.93,220000
ANEB,20240105,2.325,2.4,2.325,2.4,2700
ANGH,20240105,1,1.08,1,1.06,25900
ANGI,20240105,2.3,2.33,2.23,2.23,397700
ANGL,20240105,28.52,28.68,28.5,28.54,766000
ANGO,20240105,6.24,6.365,5.72,6.21,2437000
ANIK,20240105,22.02,22.24,21.92,22.07,113900
ANIP,20240105,55.59,57.44,55.1598,56.77,134800
ANIX,20240105,3.9,4.0999,3.8,3.93,126400
ANL,20240105,9.31,9.31,9.31,9.31,400
ANNX,20240105,4.81,4.83,4.45,4.63,411800
ANSC,20240105,10.07,10.1,10.07,10.08,213100
ANSCU,20240105,10.18,10.18,10.18,10.18,3400
ANSCW,20240105,0.19,0.19,0.15,0.17,478300
ANSS,20240105,344,359.99,338.03,344.08,2927600
ANTE,20240105,0.8399,0.8484,0.7472,0.8484,4800
ANTX,20240105,19.34,19.89,18.75,19.12,154100
ANY,20240105,2.76,2.8596,2.59,2.62,1582300
AOGOW,20240105,0.026,0.026,0.025,0.025,300
AONC,20240105,6.02,6.41,6,6.1,3500
AOSL,20240105,26.62,27.46,26.05,26.31,202800
AOTG,20240105,32.4,32.4392,32.4,32.4392,400
AOUT,20240105,8.25,8.645,8.25,8.42,41800
APA,20240105,34.31,34.48,33.79,34.34,9353800
APAC,20240105,11.4,11.4,11.4,11.4,400
APACW,20240105,0.079,0.0943,0.079,0.0943,600
APCX,20240105,1.67,1.805,1.67,1.77,15600
APCXW,20240105,0.41,0.41,0.41,0.41,200
APDN,20240105,0.6066,0.6295,0.6066,0.6204,21200
APEI,20240105,9.9,10.4899,9.9,10.37,145800
APGE,20240105,27.75,28.8,27.19,27.56,117300
API,20240105,2.47,2.525,2.46,2.46,216800
APLD,20240105,7.15,7.48,7.05,7.37,2829900
APLM,20240105,0.86,0.92,0.86,0.91,177700
APLMW,20240105,0.03,0.035,0.028,0.035,31300
APLS,20240105,60.26,60.4,58.58,59.61,1762800
APLT,20240105,2.65,2.76,2.23,2.25,6810100
APM,20240105,2.29,2.29,2.1518,2.23,3100
APOG,20240105,51.8,52.75,51.8,52,108700
APP,20240105,37.79,38.69,37.68,38.11,1955500
APPF,20240105,164.88,166.2,164.29,164.35,139700
APPN,20240105,33.55,34.16,33.15,33.38,467200
APPS,20240105,6.27,6.4605,6.145,6.28,1042500
APRE,20240105,5.4009,5.4009,5.01,5.03,3900
APTMU,20240105,10.73,10.73,10.72,10.73,1300
APTMW,20240105,0.08,0.08,0.08,0.08,10900
APTO,20240105,2.32,2.32,2.18,2.21,60200
APVO,20240105,0.1795,0.1797,0.17,0.177,381100
APWC,20240105,1.38,1.41,1.37,1.38,19400
APYX,20240105,2.6,2.67,2.51,2.6,143400
AQB,20240105,2.46,2.4772,2.31,2.36,36900
AQMS,20240105,0.68,0.6887,0.6511,0.6511,1520600
AQST,20240105,2.28,2.4,2.258,2.34,814700
AQWA,20240105,15.91,15.93,15.6,15.85,3000
ARAV,20240105,0.12,0.121,0.1183,0.121,734700
ARAY,20240105,2.71,2.815,2.6794,2.77,396000
ARBB,20240105,1.65,1.7,1.45,1.46,65700
ARBE,20240105,2.15,2.19,2.03,2.08,150900
ARBEW,20240105,0.23,0.23,0.186,0.22,2700
ARBK,20240105,3.73,3.7488,3.31,3.5,866800
ARBKL,20240105,11.3,11.59,10.7854,11.07,6800
ARCB,20240105,115.97,117.4,115.05,115.56,184000
ARCC,20240105,20.5,20.55,20.31,20.41,4072000
ARCT,20240105,30.67,31.645,29.63,31.23,153200
ARDX,20240105,6.01,6.18,5.94,6.16,3506000
AREB,20240105,0.278,0.282,0.2111,0.2401,557300
AREBW,20240105,0.01,0.01,0.01,0.01,200
AREC,20240105,1.64,1.71,1.61,1.61,301200
ARGX,20240105,388.09,396.63,384.305,396.22,541800
ARHS,20240105,11.04,11.42,10.9,11.35,898800
ARIZ,20240105,10.9,10.9,10.89,10.89,100000
ARIZW,20240105,0.2003,0.2157,0.2003,0.215,2500
ARKO,20240105,8.27,8.37,8.27,8.31,307300
ARKOW,20240105,1.07,1.07,1.04,1.06,10100
ARKR,20240105,14.07,14.07,13.85,13.85,2800
ARLP,20240105,21.45,21.68,21.3274,21.65,238900
ARM,20240105,69.12,70.39,66.52,67.05,7356600
AROW,20240105,27.07,27.85,26.8823,27.38,106600
ARQQ,20240105,0.43,0.43,0.4,0.402,1016700
ARQQW,20240105,0.09,0.09,0.09,0.09,2000
ARQT,20240105,3.95,4.18,3.65,3.71,7025100
ARRW,20240105,10.5001,10.5008,10.5001,10.5008,3000
ARRWW,20240105,0.081,0.0811,0.081,0.0811,700
ARRY,20240105,15.27,15.89,14.975,15.09,6072500
ARTL,20240105,1.47,1.5299,1.42,1.49,27000
ARTLW,20240105,0.0398,0.0398,0.0398,0.0398,4000
ARTNA,20240105,38.93,38.93,38.04,38.28,49800
ARTW,20240105,2.0999,2.115,2.06,2.06,8500
ARVL,20240105,1.1,1.16,1.0898,1.13,80200
ARVN,20240105,40.95,41.49,39.58,40.57,499500
ARVR,20240105,33.69,33.7,33.44,33.44,700
ARWR,20240105,33.89,35.99,33.32,35.6,2973800
ASCB,20240105,10.87,10.88,10.87,10.88,1000
ASCBW,20240105,0.0099,0.015,0.0099,0.015,85700
ASET,20240105,30.41,30.63,30.37,30.4216,10600
ASLE,20240105,11.64,11.81,11.42,11.54,379600
ASLN,20240105,0.5,0.53,0.46,0.4759,70900
ASMB,20240105,0.82,0.83,0.7913,0.808,95300
ASML,20240105,700.76,709.785,699.6,703.3401,579200
ASND,20240105,122.6,130.47,119.03,129.72,382600
ASNS,20240105,1.16,1.3355,1.13,1.23,269800
ASO,20240105,64.33,65.92,64.05,64.38,1559300
ASPI,20240105,1.74,1.79,1.72,1.75,153600
ASPS,20240105,2.93,3.0691,2.92,2.93,111900
ASRT,20240105,0.914,1.02,0.914,1.02,2905900
ASRV,20240105,3.11,3.25,3.11,3.22,12800
ASST,20240105,0.5199,0.5199,0.4689,0.4738,147400
ASTE,20240105,34.8,35.5494,34.73,34.9,204900
ASTI,20240105,0.86,0.88,0.81,0.85,106800
ASTL,20240105,9.52,9.76,9.51,9.695,764700
ASTLW,20240105,1.8,1.8,1.74,1.78,12300
ASTR,20240105,2.01,2.06,1.78,2,722900
ASTS,20240105,4.81,5.11,4.72,5.01,1503000
ASTSW,20240105,1.43,1.43,1.21,1.285,3100
ASUR,20240105,8.37,8.57,8.302,8.38,205300
ASYS,20240105,4.15,4.21,4.09,4.21,65600
ATAI,20240105,1.72,1.7301,1.59,1.64,1697800
ATAK,20240105,4,4.1,3.87,4.06,37900
ATAKR,20240105,0.1995,0.1995,0.1995,0.1995,15500
ATAT,20240105,16.79,16.97,16.56,16.88,524800
ATCOL,20240105,24.4195,24.47,24.0725,24.47,2100
ATEC,20240105,13.92,14.1,13.62,13.74,1891400
ATER,20240105,0.325,0.3301,0.315,0.3181,256400
ATEX,20240105,32.66,33.45,32.09,32.26,88400
ATGL,20240105,10.2433,15.84,10.2433,13.37,193800
ATHA,20240105,3.07,3.07,2.83,2.87,669000
ATHE,20240105,2.25,2.25,2.0701,2.14,114300
ATIF,20240105,1.15,1.16,1.05,1.05,25300
ATLC,20240105,33.5894,36.24,33.5894,35.51,14600
ATLCL,20240105,23.2,23.2,23.1,23.1,1500
ATLCP,20240105,22.67,22.7305,22.67,22.7305,400
ATLO,20240105,20.54,21.07,20.5,20.68,32400
ATLX,20240105,31.79,32.3125,30.97,31.93,44900
ATMC,20240105,10.8,10.8,10.8,10.8,1100
ATNF,20240105,0.1965,0.201,0.1811,0.184,1494700
ATNFW,20240105,0.0061,0.0071,0.0046,0.0046,16200
ATNI,20240105,37.58,38.43,37.58,38.09,43400
ATOM,20240105,6.1,6.24,6.02,6.11,154800
ATOS,20240105,0.91,0.955,0.8755,0.93,540600
ATPC,20240105,0.639,0.64,0.605,0.61,74300
ATRA,20240105,0.456,0.4875,0.4413,0.443,1339800
ATRC,20240105,32.52,33.305,32.165,33.03,335900
ATRI,20240105,387,399.99,369.52,369.52,9300
ATRO,20240105,16.05,16.24,15.67,15.72,158400
ATSG,20240105,16.35,16.74,16.17,16.61,588200
ATXG,20240105,1.25,1.28,1.22,1.24,10500
ATXI,20240105,0.2429,0.2534,0.1818,0.1895,22629600
ATXS,20240105,6.94,7.8,6.58,7.72,4129000
AUBN,20240105,21.49,21.75,20.5701,21.5,4900
AUDC,20240105,11.74,11.97,11.5801,11.63,104700
AUGX,20240105,5.72,5.74,5.42,5.56,345200
AUID,20240105,10.05,10.05,9.48,9.7,18400
AUMI,20240105,25.8,26.28,25.72,25.7868,2400
AUPH,20240105,8.44,8.82,8.2,8.4,4854000
AUR,20240105,3.16,3.34,3.02,3.29,6988400
AURA,20240105,8.97,9.18,8.71,8.85,96800
AUROW,20240105,0.33,0.3588,0.33,0.35,3900
AUTL,20240105,6.3,6.4988,6.182,6.28,1233000
AUUD,20240105,0.23,0.2729,0.23,0.2515,69600
AUUDW,20240105,0.0345,0.0345,0.0345,0.0345,600
AUVI,20240105,2.26,2.33,2.08,2.24,253600
AUVIP,20240105,2.8,2.8,2.26,2.26,700
AVAH,20240105,2.52,2.63,2.28,2.56,84700
AVAV,20240105,120.46,120.84,117.7,118.3,311100
AVDL,20240105,14.6,15,14.3511,14.9,906500
AVDX,20240105,11.4,11.57,11.17,11.31,2001900
AVGO,20240105,1051.6,1055.46,1041.51,1049.28,2247400
AVGR,20240105,2.85,2.85,2.765,2.78,9500
AVIR,20240105,3.07,3.15,3.01,3.09,285900
AVNW,20240105,30.81,31.1,30.5866,30.71,60600
AVO,20240105,10.06,10.2,9.93,10.02,148100
AVPT,20240105,7.76,7.88,7.76,7.77,895000
AVPTW,20240105,1.14,1.14,1.12,1.13,52300
AVRO,20240105,1.47,1.49,1.46,1.47,100700
AVT,20240105,47.48,48.13,47.3,47.49,483200
AVTE,20240105,19.88,20.08,18.2,19.61,68200
AVTX,20240105,8.22,8.82,8.1171,8.52,33800
AVXL,20240105,6.15,6.18,5.9401,6.01,2444200
AWH,20240105,4.25,4.43,4.22,4.43,42100
AWIN,20240105,0.13,0.134,0.125,0.1301,582300
AWINW,20240105,0.0134,0.0134,0.0134,0.0134,1200
AWRE,20240105,1.66,1.71,1.54,1.58,109000
AXDX,20240105,3.7951,3.8338,3.66,3.7899,9100
AXGN,20240105,7.43,8.74,7.3388,8.55,1417100
AXNX,20240105,57.33,58.2399,55.09,57.57,1013100
AXON,20240105,244.5,246.1,241.72,244.21,408600
AXSM,20240105,81.07,82.665,79.625,82.31,821800
AXTI,20240105,2.45,2.515,2.43,2.5,108000
AY,20240105,20.83,21.23,20.7334,20.96,540700
AYRO,20240105,1.8,1.92,1.77,1.87,64700
AYTU,20240105,2.75,2.85,2.72,2.73,9000
AZ,20240105,1.13,1.2,1.13,1.1889,43500
AZN,20240105,68.31,68.905,68.1,68.38,5011900
AZPN,20240105,208.12,211.94,207.73,208.23,94800
AZTA,20240105,62.12,64.62,61.35,64.3,669500
BABX,20240105,14.61,14.61,14.221,14.25,179400
BACK,20240105,2.29,2.84,2.25,2.44,187800
BAER,20240105,7.2683,7.2683,6.21,6.41,12400
BAERW,20240105,0.2199,0.2199,0.21,0.21,16300
BAFN,20240105,13,13.13,12.61,12.72,11000
BAND,20240105,13.57,14.47,13.57,14.4,417000
BANF,20240105,92.75,94.3118,92.61,92.68,61600
BANFP,20240105,25.7278,25.73,25.7278,25.73,400
BANL,20240105,1.35,1.42,1.31,1.32,8800
BANR,20240105,50.53,51.73,50.3,51.09,117700
BANX,20240105,18.59,18.64,18.1,18.64,41700
BAOS,20240105,3.5,3.701,3.43,3.5501,17500
BASE,20240105,20.56,21.1399,20.05,20.98,241000
BATRA,20240105,41.57,42.21,41.57,42.01,34000
BATRK,20240105,38.5,39.15,38.5,39.06,364100
BAYA,20240105,10.06,10.06,10.06,10.06,10100
BAYAR,20240105,0.12,0.13,0.11,0.13,1028700
BBCP,20240105,8.25,8.36,8.07,8.12,90600
BBGI,20240105,0.92,0.95,0.9,0.9199,9600
BBH,20240105,167.42,168.5801,166.4,167.96,14400
BBIO,20240105,36.33,37.83,35.97,37.69,1556700
BBLG,20240105,5.45,5.685,5,5.14,98100
BBLGW,20240105,3.9,5,3.5,3.95,6000
BBSI,20240105,110.55,113.19,110.55,112.99,42500
BCAB,20240105,2.35,2.42,2.1001,2.38,390700
BCAL,20240105,17.21,17.21,16.92,17.03,36800
BCAN,20240105,0.3439,0.3495,0.3365,0.343,27800
BCBP,20240105,12.88,13.2,12.82,12.94,118800
BCDA,20240105,0.66,0.67,0.6272,0.6493,81600
BCEL,20240105,0.12,0.1214,0.1103,0.1156,776900
BCLI,20240105,0.2778,0.2889,0.2648,0.285,638600
BCML,20240105,22.79,23.38,22.2,22.45,40800
BCOV,20240105,2.38,2.41,2.255,2.32,400600
BCOW,20240105,7.1474,7.1474,7.02,7.06,14300
BCPC,20240105,142.16,143.56,139.82,140.17,105500
BCRX,20240105,6.36,6.37,6.09,6.09,2651300
BCSA,20240105,10.9,10.9,10.9,10.9,2200
BCSAW,20240105,0.0679,0.068,0.0351,0.068,17000
BCTX,20240105,5.3,5.49,5.01,5.39,108500
BCTXW,20240105,2.5,2.53,2.33,2.5,28100
BCYC,20240105,16.96,17.26,16.13,17.08,572300
BDGS,20240105,26.93,26.93,26.89,26.89,800
BDRX,20240105,2.68,2.707,2.52,2.54,73800
BDSX,20240105,2.01,2.01,1.8907,1.97,58100
BDTX,20240105,2.68,2.75,2.53,2.73,128500
BEAM,20240105,25.65,26.23,24.9,26.07,1020200
BEAT,20240105,2.19,2.3487,2.19,2.22,134600
BEATW,20240105,0.3987,0.3987,0.3987,0.3987,200
BECN,20240105,84.16,87.005,84.0008,86.28,443800
BEEM,20240105,6.36,6.58,6.06,6.07,142900
BEEMW,20240105,1.05,1.05,1,1,1800
BEEZ,20240105,27.6246,27.6246,27.6246,27.6246,100
BELFA,20240105,61.1279,61.25,60.575,61.25,6300
BELFB,20240105,61.68,62.82,61.29,61.53,77400
BENF,20240105,0.44,0.4498,0.3602,0.37,184300
BETR,20240105,0.6615,0.7283,0.6615,0.6716,1362800
BETRW,20240105,0.1501,0.1788,0.145,0.1779,7100
BETS,20240105,0.0095,0.0095,0.0073,0.0077,728333400
BFC,20240105,84.09,84.46,82.6,82.93,21000
BFI,20240105,0.77,0.7999,0.77,0.7997,83100
BFIIW,20240105,0.06,0.0699,0.06,0.06,33600
BFIN,20240105,10.29,10.29,10.15,10.15,5500
BFIT,20240105,21.6601,21.77,21.6601,21.7,1000
